bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",36,3616.298267,966.9652667,38.92986509,66.72489336,40.44444115,39.78139154,74.99763449,35.27822061,4.120710906
"BMR = 10%: Added, BMR: 0.1",37,161.7439004,848.2119606,38.38651705,60.07872347,42.09105008,48.61377007,64.02948415,34.30944523,4.120710906
"BMR = 10%: Added, BMR: 0.1",38,51.30228408,128.5881965,37.67702584,48.39293352,43.98057179,54.11491424,34.21155438,33.98973944,4.120710906
"BMR = 10%: Added, BMR: 0.1",39,113.5266651,236.1102444,43.68837292,107.2576369,43.91822408,187.3951349,88.11795022,35.19116859,5.906689506
"BMR = 10%: Added, BMR: 0.1",40,60.22208173,100.4119292,42.10551842,176.8936021,54.82146614,30.57868276,39.91221247,34.97232841,5.906689506
"BMR = 10%: Added, BMR: 0.1",41,249.0792752,63.51723709,48.7054131,396.7174668,41.73269576,61.61102007,33.90270749,34.30711355,0.75059854
"BMR = 10%: Added, BMR: 0.1",42,76.83864804,73.95380688,49.46636891,1523.410674,40.08231385,56.38765431,66.31209972,33.66097621,3.396062915
"BMR = 10%: Added, BMR: 0.1",43,89.19276426,34.98116796,50.61268733,99.40302376,40.49263275,61.96495319,29.3124456,34.10140415,15.24170067
"BMR = 10%: Added, BMR: 0.1",44,54.01987142,34.98116796,53.18550957,105.4213061,46.10996278,48.98337045,34.41143358,34.53900255,2.04329275
"BMR = 10%: Added, BMR: 0.1",45,31.91589297,71.71500373,45.37287964,134.1264195,40.89701977,82.33098414,51.92408844,34.41109773,4.054598267
"BMR = 10%: Added, BMR: 0.1",46,26.95121198,57.84588312,44.69013842,68.76588897,41.38042435,177.6055671,58.49789791,34.51161853,1.654652706
"BMR = 10%: Added, BMR: 0.1",47,40.49888555,45.03892191,47.50539158,93.7881399,47.99776237,264.2845645,41.39880441,34.82733445,2.85264067
"BMR = 10%: Added, BMR: 0.1",48,63.23263647,103.526545,47.50539158,80.96532972,58.50980043,297.0037491,44.12868298,34.82733445,1.080945342
"BMR = 10%: Added, BMR: 0.1",49,54.77929634,103.129767,47.50539158,83.17483121,54.35190711,294.1755568,34.53097021,34.47358005,0.005933057
"BMR = 10%: Added, BMR: 0.1",50,55.11360748,237.0792992,47.50539158,45.33389735,44.13938457,116.9115921,66.24776495,34.5182323,0.005933057
"BMR = 10%: Added, BMR: 0.1",51,36.53670474,58.58713337,47.62448168,228.3928576,43.72362137,109.7623865,87.37839342,35.02452365,0.092474762
"BMR = 10%: Added, BMR: 0.1",52,66.70027414,33.87327042,46.81239305,133.8956931,45.34191689,197.6026857,106.204036,34.55122468,2.100495911
"BMR = 10%: Added, BMR: 0.1",53,74.13698171,67.03962799,45.8397894,46.91529602,43.15824143,365.2767554,30.09997199,37.58244266,1.658524691
"BMR = 10%: Added, BMR: 0.1",54,50.52624848,117.1916756,46.57445367,177.489758,41.33345922,85.69183915,30.09997199,37.09536007,1.354348622
"BMR = 10%: Added, BMR: 0.1",55,99.88962172,60.04385341,50.8022702,69.42009486,51.70624272,81.16527819,87.35349148,43.00601274,0.194581839
"BMR = 10%: Added, BMR: 0.1",56,590.4043448,89.8203003,66.30155643,161.684631,52.30137536,37.72675372,52.28382215,45.46941175,0.194581839
"BMR = 10%: Added, BMR: 0.1",57,373.8930911,138.789602,79.39794648,131.5683761,35.12252708,62.99908746,170.3458509,48.53082142,0.040780455
"BMR = 10%: Added, BMR: 0.1",58,2079.03318,152.7164016,77.16866182,125.8532611,33.38286517,145.3844395,38.99274942,47.85443025,0.040780455
"BMR = 10%: Added, BMR: 0.1",59,158.7274923,46.82052674,70.95445156,215.6249431,34.5230301,107.4948023,38.99274942,36.5320564,1.365384577
"BMR = 10%: Added, BMR: 0.1",60,99.4113241,56.61185053,64.80187859,280.5672019,33.72045259,48.71363698,70.94802552,39.16473205,1.408718698
"BMR = 10%: Added, BMR: 0.1",61,52.63325346,38.90886168,53.76481101,87.69287847,34.10852155,41.2638846,42.34094229,35.57311716,0.036297499
"BMR = 10%: Added, BMR: 0.1",62,708.7296355,790.5826441,84.58086407,401.0128154,35.61428849,39.95385814,82.38113073,34.5026579,0.275530331
"BMR = 10%: Added, BMR: 0.1",63,131.8483579,1186.264874,69.76761211,753.6161907,35.73071216,595.1436495,29.13877964,32.75522736,0.654721065
"BMR = 10%: Added, BMR: 0.1",64,227.3778498,1065.939225,35.75894343,149.2539655,35.15722201,254.6846304,64.05431961,37.26123655,0.341149199
"BMR = 10%: Added, BMR: 0.1",65,137.1720983,2223.731264,39.08458757,98.78149863,35.48378154,366.2406668,29.74949189,37.31435068,0.888663655
"BMR = 10%: Added, BMR: 0.1",66,183.9841217,4688.680221,39.53755589,369.5275273,35.33405348,52.77399307,40.80141979,37.71766043,0.289435093
"BMR = 10%: Added, BMR: 0.1",67,51.03010214,7825.579267,39.68335927,381.5110706,36.07568457,86.58302301,42.80620924,36.75019177,0.66921576
"BMR = 10%: Added, BMR: 0.1",68,82.81028583,804.9214029,73.91103899,462.7259118,36.50309837,82.41648806,63.97276331,34.46178422,1.867758457
