bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",41,2.611778068,0.99774302,1.033201098,1.566443705,7.169263789,1.983241624,9.626230041,8.313662779,0.640994595
"BMR = 10%: Added, BMR: 0.1",42,1.89382482,1.912454667,2.907454024,4.64100974,2.587729505,4.153534792,0.756257004,1.186516745,0.240238272
"BMR = 10%: Added, BMR: 0.1",43,5.71917892,12.27633904,2.907454024,2.473267008,1.8990289,3.348574255,0.830255756,4.355335338,0.34248812
"BMR = 10%: Added, BMR: 0.1",44,3.620558947,15.87037654,4.246492444,0.84436456,1.366175032,3.968226989,6.437196648,19.09617478,0.23427464
"BMR = 10%: Added, BMR: 0.1",45,3.183405031,10.65709761,5.436447462,0.914230954,9.618269575,20.17905444,3.81998568,4.09761239,0.609985405
"BMR = 10%: Added, BMR: 0.1",46,2.822527681,8.799347218,3.125200853,0.892809206,5.340349812,67.53348276,4.12310495,1.628585688,0.20776648
"BMR = 10%: Added, BMR: 0.1",47,1.294391035,8.10441147,0.942268611,5.764941735,1.244223712,8.452939604,8.364727861,11.24570193,0.54445913
"BMR = 10%: Added, BMR: 0.1",48,6.981484764,2.450477589,0.465793917,2.123072183,11.15902461,14.77971004,0.473802514,1.870974315,1.168266713
"BMR = 10%: Added, BMR: 0.1",49,3.456018954,1.168145417,0.927095457,1.230753407,6.076772135,1.5747094,0.851476393,13.84684649,0.399787751
"BMR = 10%: Added, BMR: 0.1",50,2.731650766,1.168145417,1.194989362,1.055039591,5.680371435,14.75829317,1.047936409,6.959887726,0.219390275
"BMR = 10%: Added, BMR: 0.1",51,2.26535538,1.892874167,3.29993768,2.9301826,8.105326737,65.56403817,0.719559682,5.785067685,0.179713505
"BMR = 10%: Added, BMR: 0.1",52,1.907194429,14.48107992,7.56418279,1.474401458,3.322500165,1.209907874,1.670011192,3.527524345,0.269176417
"BMR = 10%: Added, BMR: 0.1",53,1.814303034,4.64584116,1.181563694,1.524784498,2.046332655,0.276802107,2.973324457,9.25380414,0.084019122
"BMR = 10%: Added, BMR: 0.1",54,4.144420523,0.815895153,1.749391685,1.035977843,3.080637401,0.348691928,0.5938099,57.65354031,0.030468517
"BMR = 10%: Added, BMR: 0.1",55,2.293115434,1.177488869,1.361341213,0.682169578,10.8043705,0.352102474,0.781349338,27.07511215,3.903881575
"BMR = 10%: Added, BMR: 0.1",56,3.431489585,3.355250667,1.461826101,1.224385691,3.433993179,4.888416008,5.394939731,19.98972172,5.949118254
"BMR = 10%: Added, BMR: 0.1",57,13.19619506,5.840719958,1.461826101,1.782102107,1.698068735,23.32160754,0.996205499,1.66760626,1.371139123
"BMR = 10%: Added, BMR: 0.1",58,3.874819729,37.71124314,1.26867807,0.822341918,4.959463989,70.9780556,0.520283048,2.522825243,0.575282217
"BMR = 10%: Added, BMR: 0.1",59,1.135309756,15.08678929,1.756713559,0.748433793,1.768589017,93.698088,1.489939762,1.956910015,0.230585798
"BMR = 10%: Added, BMR: 0.1",60,6.326026707,8.133011737,2.30854374,1.429553085,8.845772901,34.73524776,1.175921735,2.482695161,1.589927228
"BMR = 10%: Added, BMR: 0.1",61,0.92062133,9.118936361,0.486888405,1.567561197,8.274572681,35.98923201,3.574508538,40.41155019,0.371731207
"BMR = 10%: Added, BMR: 0.1",62,0.725039626,1.117306305,0.279163393,2.452879153,1.266026171,32.66041386,2.90572705,45.16991154,1.770361554
