bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",36,113.4854234,100.5526426,67.78248976,60.66581524,118.1261431,151.8350469,45.94449332,97.06039576,108.5847063
"BMR = 10%: Added, BMR: 0.1",37,127.2644786,72.77692005,129.8295405,70.8245488,144.4006868,74.96181821,35.17429432,49.23842142,48.30202776
"BMR = 10%: Added, BMR: 0.1",38,85.62701783,70.18822154,124.7146058,68.55878355,117.7717342,66.83606037,49.19176711,70.93206378,40.79547766
"BMR = 10%: Added, BMR: 0.1",39,91.00155889,72.99300751,90.55045446,99.77539185,86.70384222,36.44334944,46.17800606,106.6386217,51.76705041
"BMR = 10%: Added, BMR: 0.1",40,74.81630624,122.1089333,210.3152173,56.47294184,111.4744928,77.25938357,58.0542332,110.7296847,50.21276109
"BMR = 10%: Added, BMR: 0.1",41,63.54081975,80.83879602,119.985813,76.37820752,109.0189705,62.52349538,76.44610408,79.58941967,51.13470096
"BMR = 10%: Added, BMR: 0.1",42,131.4421483,110.059697,85.85893189,625.8319252,111.7640834,49.03431504,20.86245439,93.54160014,26.78795966
"BMR = 10%: Added, BMR: 0.1",43,95.51378267,118.8077738,50.98023746,71.87647202,107.3010709,30.61466055,70.99673437,98.38632302,136.3983288
"BMR = 10%: Added, BMR: 0.1",44,95.85877614,72.93246171,72.43599423,82.76613069,106.8575461,58.2143594,50.2431995,100.5730904,31.50823997
"BMR = 10%: Added, BMR: 0.1",45,85.12030134,104.3545064,84.10963784,68.68736807,123.8707077,49.43850696,78.3271649,102.1435419,32.15353836
"BMR = 10%: Added, BMR: 0.1",46,75.43070139,131.2523245,102.7921474,258.2131101,237.1280393,22.74215032,35.55497222,75.39575917,18.99681766
"BMR = 10%: Added, BMR: 0.1",47,696.994041,214.803979,99.55017221,100.3747507,105.1692247,27.1896294,75.40765047,99.79219297,16.20797194
