bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",41,2.262464106,3.108987103,2.963360829,0.684214566,2.034403785,8.62741313,4.210807827,1.66838682,0.757661153
"BMR = 10%: Added, BMR: 0.1",42,1.867378671,2.364097567,2.206280961,0.600977488,1.753807683,0.50435538,0.627838949,2.507551571,0.098868034
"BMR = 10%: Added, BMR: 0.1",43,2.037708359,0.977823901,1.122248844,0.73898097,1.911548901,5.455991555,3.084457044,5.588147242,0.153507211
"BMR = 10%: Added, BMR: 0.1",44,1.612996593,1.716857523,1.542351719,0.96804589,0.89955857,15.26069329,5.979418318,2.374398231,3.106512393
"BMR = 10%: Added, BMR: 0.1",45,5.369059237,1.557775917,1.895738954,0.754282391,4.256926851,0.546992806,9.436967945,0.662029965,0.645945818
"BMR = 10%: Added, BMR: 0.1",46,6.142092274,0.735930101,0.595955567,1.886359907,1.573116446,0.895484879,3.628214156,1.353501312,0.115607807
"BMR = 10%: Added, BMR: 0.1",47,6.827488578,1.027478676,0.833112352,2.301429186,3.238453726,1.954140795,10.26473406,3.305701641,0.337977392
"BMR = 10%: Added, BMR: 0.1",48,1.215880018,13.99639875,0.801154478,1.315065652,3.014513711,0.755549836,5.205423287,1.579966132,2.788001467
"BMR = 10%: Added, BMR: 0.1",49,1.143098617,10.76260097,0.268033574,0.585974092,1.720683689,0.904710785,9.539038037,3.106021322,0.05475455
"BMR = 10%: Added, BMR: 0.1",50,1.392908781,6.859724573,0.650293564,1.41410178,1.594721333,1.221309982,10.01103613,0.956507703,0.256019827
"BMR = 10%: Added, BMR: 0.1",51,5.07783921,1.452058545,0.330042526,1.262529569,1.267245127,1.049261577,1.857783869,0.95580425,0.065117142
"BMR = 10%: Added, BMR: 0.1",52,3.626437874,1.582993343,0.824865049,2.062332601,1.068195671,0.467822763,2.036979493,0.627779543,0.017160542
"BMR = 10%: Added, BMR: 0.1",53,1.642006034,1.57782917,1.423714409,3.137880302,0.435424909,0.736629833,7.271944524,1.10408018,0.099500373
