bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,93,0.176076531,0.148926585,0.55044671,0.004966612,0.123849017,0.151017297,0.362370572,0.273294246
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,94,0.233591446,0.35144068,0.220834687,0.006893141,0.152124023,0.223436811,0.368252332,0.233714823
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,95,0.172805061,0.284957206,0.279964464,0.006274283,0.156812833,0.255411602,0.359799056,0.240910334
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,96,0.14857824,0.137730623,0.298558268,0.006847225,0.182691601,0.186507057,0.361270779,0.24067474
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,97,0.273301867,0.107865528,0.296800292,0.007250538,0.182118676,0.242007118,0.365117878,0.288387275
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,98,0.138289474,0.106399963,0.322248435,0.014640788,0.132705883,0.223535643,0.370061647,0.240899578
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,99,0.332750853,0.126153284,0.259685468,0.033316566,0.194970482,0.211559371,0.368369738,0.395386578
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,100,0.128693315,0.107191537,0.28943949,0.007771097,0.148701693,0.211559371,0.38084953,0.495541543
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,101,0.327885196,0.15146515,0.338577872,0.00734772,0.11631116,0.136169161,0.377340933,0.231446163
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,102,0.334766192,0.179160818,0.311853232,0.007311973,0.114803183,0.301574392,0.373832934,0.255169252
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,103,0.202472198,0.176823126,0.353052535,0.008753599,0.103213064,0.2670678,0.37374226,0.235127077
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,104,0.211433512,0.219533054,0.288602752,0.004647694,0.096820831,0.310191357,0.346400523,0.204397376
