bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,39,6.809502861,12.12776794,58.85839928,0.714572956,3.229548797,62.88040816,23.24316111,15.86747665
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,40,16.78741582,23.96405083,58.85839928,0.237286201,3.490052691,16.98768213,42.15752457,5.717837891
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,41,21.05826563,8.024816163,58.77580929,0.347704159,3.490052691,31.94787477,28.99203901,17.98603869
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,42,11.20819432,8.364156453,57.64121238,2.036494027,3.490052691,41.50774816,36.26919548,10.81982878
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,43,9.062046071,7.784552893,57.64121238,2.826422585,3.490052691,14.74441574,43.73055758,10.53285395
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,44,8.044470611,30.09079084,57.55547718,29.85887978,3.490052691,16.37754682,38.0489529,11.00710238
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,45,8.653140948,12.83196245,57.14410638,1.590998434,3.490052691,9.037271814,38.80522883,6.212044386
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,46,27.3835894,14.00665574,57.14410638,0.67817337,3.301541956,6.996507084,40.0441494,5.681924195
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,47,19.0955924,14.3709772,57.14410638,0.258193114,3.301541956,7.280813386,56.60936618,8.074158329
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,48,15.98087261,12.04604474,57.14410638,0.327531788,3.301541956,8.679420149,54.23327421,16.81603409
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,49,16.5304725,10.11552343,57.14410638,2.397234803,3.301541956,8.42511695,54.35327474,8.773246398
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,50,13.32179743,9.169335511,56.49752692,1.79590302,3.301541956,13.30790518,54.94801237,6.196235336
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,51,13.24290066,12.94939796,56.49752692,0.709147326,3.289392411,18.64195017,57.15327592,12.40122212
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,52,14.93201501,12.02567522,34.61193835,0.232031056,3.352707891,9.735912457,55.94575839,16.00492075
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,53,8.88310345,14.64451894,34.61193835,3.122576212,2.886445445,8.828477803,55.37501758,7.191899035
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,54,10.30888556,11.04323105,62.2111506,0.332473379,3.132639604,19.36632389,55.10996832,25.43802142
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,55,17.60519919,6.877632964,59.96921153,0.376095352,4.317820267,30.19672013,57.30292133,12.65709489
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,56,14.0162576,15.46254872,59.96921153,3.195778936,4.099757858,27.24320927,50.03828913,12.58965391
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,57,11.76687855,14.35061483,57.3767113,0.178280925,4.083557074,22.21947997,55.49397191,13.43285903
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,58,12.86531923,18.54250795,63.00211643,0.487803864,3.780120934,21.29360689,53.80749527,9.343048392
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,59,8.884020149,11.76239387,63.00211643,0.39536133,3.154208176,59.78395063,51.9249601,13.43118051
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,60,9.309245295,13.82230624,62.46460803,0.652324012,2.972372759,81.79749089,51.53231211,11.06120437
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,61,19.02208717,13.22876308,62.46460803,0.772694765,2.636452563,19.0233226,53.45562758,66.47520192
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,62,18.01460664,11.49324752,62.46460803,0.907031918,2.603849092,23.63733285,52.24797217,13.67861332
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,63,9.659179309,23.36666982,62.57301051,2.107650022,1.860840672,19.11181787,54.19402984,9.365679367
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,64,15.35520569,15.5743684,59.80974634,1.730953071,1.890657843,24.09925061,47.17114203,7.49921827
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,65,15.75521103,19.17787155,59.80974634,3.168655427,1.922139181,23.36006305,57.78550758,5.707158204
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,66,9.63494125,19.59743668,59.80974634,3.447048462,1.689956287,19.27515815,58.20678114,10.08328647
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,67,10.3822038,11.63409844,59.80974634,0.742953613,2.331923061,38.90096235,60.19256567,8.750918569
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,68,18.53546887,13.12073809,59.80974634,0.374419956,3.2161356,43.08940194,63.33799826,10.06524141
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,69,19.66517491,12.15146335,60.99119998,0.185087349,3.500982517,30.11019368,47.34587364,7.496198895
