bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,80,42.95672661,59.82163205,47.6254507,0.422723301,0.687693427,2.583584138,56.57725566,32.69277108
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,81,29.59734891,58.74935479,48.07153714,0.422723301,0.822592705,1.651157335,55.06959741,43.69537378
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,82,25.25203515,52.45374343,45.13519377,0.422723301,0.881521403,1.785095004,58.84436223,30.00108034
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,83,36.37056266,23.19298944,45.277204,2.211938239,0.648690227,2.747634472,53.68740968,27.75377986
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,84,39.31539086,22.31897137,282.0129406,2.069110076,0.60037383,3.113322158,54.85102375,51.52013037
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,85,33.75435448,23.30732904,60.67706737,0.861883334,0.529303329,3.908070651,52.68845962,26.62132624
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,86,29.22490714,31.13233794,165.2210636,1.909945752,0.518733792,3.275196752,51.36892112,22.82210909
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,87,45.81717905,29.01955061,105.5169906,0.602162509,0.54976601,5.609447848,52.76918212,25.53319683
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,88,55.98759323,55.33107145,61.27677058,1.47251807,0.555541563,1.482634171,53.6452628,36.38106134
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,89,42.59974031,30.74418715,35.0224971,1.164903986,0.525652148,3.556788959,56.42163712,36.18614894
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,90,49.9778375,41.15347789,44.39055495,1.158417187,0.647003385,1.826710154,51.41060529,45.2768415
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,91,21.11360552,36.14948467,36.39629694,1.574151725,0.549619934,3.417538278,52.36838876,20.00061784
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,92,40.54420306,39.28721537,32.39052668,1.752231877,0.512505798,3.238883471,51.81503053,36.36443449
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,93,25.21510243,50.17127914,28.16242985,1.267747839,0.488088484,3.60666181,50.64041709,37.39417002
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,94,44.51364889,23.60570723,47.16759427,0.742146994,0.496216784,6.865184146,50.78506578,30.73188965
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,95,34.71981874,29.1913003,48.81319114,1.071906647,0.512035393,12.79072166,50.78506578,48.12026072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,96,37.01007831,59.37767943,48.56460999,3.234096401,0.592100842,4.754230138,50.79236251,60.41074338
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,97,32.55994384,45.52102616,50.5666089,20.83492588,0.522532053,4.457254768,51.24733814,27.67474428
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,98,34.81495416,45.80960784,48.75899642,3.74199242,0.55094955,3.878947864,50.81749744,33.90446293
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,99,23.34859793,53.57011872,48.06597342,5.010580763,0.511958013,0.932294773,48.75808129,26.22786173
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,100,74.60840151,23.6725945,49.81675788,2.054120956,0.574862293,5.436193118,50.0152415,22.96350706
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,101,21.65756577,27.92106598,48.20038402,2.040302694,0.517329068,3.965060015,45.07371706,68.87843346
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,102,53.00651435,27.92106598,50.69040772,2.108523683,0.491750565,3.903649024,46.90485224,68.87843346
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,103,33.63943403,34.66599133,49.72499857,0.986834759,0.512572571,4.366659629,49.24266059,21.66431595
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,104,46.4366613,30.30569214,49.89559649,1.937379966,0.512572571,2.373020991,49.24266059,22.54614522
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,105,32.86019758,41.40408877,49.9946885,1.937379966,0.500043252,10.92277413,49.24266059,24.56418592
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,106,24.04356516,28.7580186,49.9946885,2.5850959,0.502599069,0.849040438,47.49290662,31.09495795
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,107,45.92093247,58.24050079,50.19597821,1.24434123,0.498257023,2.002631819,47.58379092,26.86270775
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,108,42.98018828,25.81427339,50.46790018,1.137192304,0.498257023,4.636450637,49.34589428,22.18900394
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,109,26.90004078,80.62677509,50.86205623,0.867333123,0.48565718,7.686409358,41.08399655,21.96259011
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,110,31.14147858,56.18475171,50.86205623,0.501116952,0.497479855,0.317298699,41.76345746,21.02019265
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,111,31.60279467,27.57366375,50.80134957,0.501116952,0.488347193,0.502823306,45.07494433,23.86279832
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,112,24.2942609,36.01127511,50.80134957,0.501116952,0.478292139,0.380918438,49.86120666,24.61825067
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,113,24.90094478,35.05705405,50.65629129,0.639768889,0.478292139,0.411497041,50.82722853,20.04173115
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,114,47.23838328,31.06252987,50.65629129,0.781994482,0.531925469,0.806056419,48.62130567,20.00091741
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,115,982.0530691,66.25281654,51.04606798,7.393548313,0.619977153,0.701467533,49.97274578,24.46116201
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,116,45.75547786,31.07491467,50.36790335,1.499710197,0.680262917,1.531005809,50.01654791,31.95202046
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,117,28.68693433,56.67409793,50.36790335,3.197007745,0.630244304,1.543803529,49.59167994,69.41789905
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,118,44.40855016,27.23534754,50.57603101,5.205917058,0.517330483,2.046397648,49.78989985,41.6253405
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,119,26.99012901,33.95572351,50.22007327,1.430110733,0.550558117,3.249963451,48.35823795,16.67167583
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,120,32.1776274,18.58191561,50.35675503,1.178318662,0.544900939,2.190362619,48.19130619,18.80392051
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,121,22.28390493,44.03905478,50.62315969,4.403047017,0.504835634,3.774820942,53.02933393,53.30307183
