bmr,index,model_average,Logistic,LogLogistic,Probit,LogProbit,QuantalLinear,Multistage2,Weibull,DichotomousHill
"BMR = 10%: Added, BMR: 0.1",74,5.837341908,7.513915308,4.137685852,4.527048454,5.772231559,2.475997979,1.996516715,3.965843467,0.444983464
"BMR = 10%: Added, BMR: 0.1",75,4.095724868,15.42892633,4.552258941,3.188558409,5.967304505,2.641383251,2.377623713,4.003646817,1.377812938
"BMR = 10%: Added, BMR: 0.1",76,4.217802687,37.13481579,2.825630005,2.936962265,6.034414092,2.239606448,2.226194179,4.120545322,1.118668836
"BMR = 10%: Added, BMR: 0.1",77,4.00383535,10.26450293,4.697697394,4.213337682,5.512416024,3.712125158,3.783742004,4.316420265,0.501529227
"BMR = 10%: Added, BMR: 0.1",78,3.181755403,33.47438053,4.986991098,3.498598266,4.946284474,4.302856921,2.959363237,3.936170447,0.328924416
"BMR = 10%: Added, BMR: 0.1",79,3.317842727,8.936298013,3.764070811,3.330445957,5.013454452,4.731573642,2.410003212,3.936170447,0.444660724
"BMR = 10%: Added, BMR: 0.1",80,5.757796325,3.672901454,5.437111875,4.167335349,5.01689924,6.964241568,2.923237403,4.033101636,9.231522935
"BMR = 10%: Added, BMR: 0.1",81,3.491476119,4.51285448,7.051221498,3.60552318,4.804750123,2.994391307,3.135605176,4.332417734,4.164491838
"BMR = 10%: Added, BMR: 0.1",82,3.372187295,2.985221025,3.326383427,4.393630667,4.773625808,3.736846894,2.963840176,4.166116436,4.164491838
"BMR = 10%: Added, BMR: 0.1",83,3.905901862,3.253817837,6.896012698,6.515747724,5.220141863,4.89208979,3.510585383,3.896971854,4.231595696
"BMR = 10%: Added, BMR: 0.1",84,3.093619251,3.909311085,3.458283846,3.57719987,4.6454721,4.613222044,3.918558547,3.854547849,3.76179292
"BMR = 10%: Added, BMR: 0.1",85,2.864496123,4.825706545,4.323593837,4.787653868,4.765479375,5.462797111,2.083856735,3.844597229,3.464817598
"BMR = 10%: Added, BMR: 0.1",86,3.152019018,3.544620969,3.82499142,3.301157413,4.598427201,2.434526016,3.328079574,4.373815948,4.689997996
"BMR = 10%: Added, BMR: 0.1",87,3.213676794,4.257891064,3.85297397,4.281513675,3.835486917,2.434526016,3.133008525,4.435022234,3.39383338
