bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,51,11.12389936,57.28741556,30.06017684,0.10645341,0.318831488,78.35175711,35.87710224,26.42811589
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,52,71.70630374,47.68933535,30.03652007,0.283861336,0.335188573,70.67169937,34.94407356,28.43132846
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,53,15.53267906,69.85724701,30.48124387,0.157251946,0.410123773,43.59353793,36.13398118,34.05310479
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,54,7131.813742,95.66823913,30.55494982,0.11949857,0.501015726,39.30690186,32.80701237,29.14521077
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,55,23.46395417,75.8514238,30.2705517,0.132131317,0.621850896,87.35304352,33.38864186,20.45131038
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,56,51.80687872,25.55908543,30.15565022,0.095268088,0.999652343,153.0512234,34.38718605,13.23612662
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,57,207.1892349,26.08230278,30.2354119,0.067224779,2.754557163,218.7486927,30.57479823,32.74326996
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,58,33.09632713,49.69798062,30.2354119,0.067224779,2.978172699,152.9730026,33.88751545,79.1928249
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,59,45.44030489,45.38057063,29.83516746,0.055899418,3.28334495,168.6376325,34.95092567,32.50923525
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,60,56.55890712,61.56850141,31.89934515,0.062885539,2.206596982,177.9043614,32.23788805,52.23345011
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,61,13.92426607,32.59116176,31.76538479,0.062885539,2.92672188,203.5024793,34.10799192,40.80083893
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,62,208.9803906,42.1390733,32.2645169,0.059102178,2.430901619,103.6130276,37.95866348,36.50495677
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,63,382.5149483,24.30591987,40.37142697,0.473167863,2.985517234,190.1814585,36.33757508,54.84952854
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,64,103.0059976,34.41266672,49.16186842,0.346747712,0.951766905,161.5184901,39.07464469,23.78694583
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,65,25.46982375,30.4736638,35.74615488,0.185648304,1.189473082,111.1491683,45.52045065,15.62229024
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,66,20.03050238,31.7509935,43.16813201,0.296675148,1.055672722,99.31398797,45.52045065,39.12620579
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,67,22.5033389,37.55371662,45.12031634,0.820695355,0.864199174,79.01714919,53.28259703,44.77124214
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,68,77.98440664,38.97154358,42.57076394,0.205739822,0.835235229,157.4566746,53.28259703,46.28392468
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,69,27.26225326,31.65054827,40.16942141,0.714664491,1.365735425,74.05535618,53.28259703,23.99470199
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,70,2875.670781,23.7046448,38.94938408,0.481165208,1.167120809,106.5750556,44.9919695,32.16924507
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,71,14.61760783,15.79221845,34.10969617,0.171932765,1.194085957,148.4401236,58.16140824,64.69596795
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,72,62.73863598,20.44654713,35.09353746,0.176468236,0.454561464,183.2501805,47.49311888,78.50289885
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,73,16.61200011,18.0293865,32.7758728,0.18501284,0.394053291,211.8149529,34.40767649,607.031068
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,74,322.9133639,26.75598567,35.71433592,0.137006107,0.366650516,184.1547634,36.03794195,44.87758959
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,75,17.84720886,19.11533185,32.1364378,0.197787782,0.312216388,203.8405347,42.422275,64.91979465
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,76,387.0576433,24.25713982,32.96722058,0.191640161,0.333222969,204.3324717,34.32995325,44.696572
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,77,125.0987082,27.092201,32.21374454,0.122181426,0.330982962,182.844993,38.66279461,157.3175939
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,78,20.83654711,24.46668792,30.9865886,0.080883888,0.378818253,162.3636707,37.73712195,46.57169666
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,79,137.3094424,24.19602942,30.79523079,0.063296261,0.720419982,167.024104,44.24454152,40.10217555
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,80,808.2659229,48.96202086,29.85675213,0.061870193,0.971008107,169.3616201,43.11658736,39.84615453
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,81,17.83685644,74.90085023,33.69119811,0.10284403,0.889016659,211.0435551,38.40236297,32.45380044
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,82,29.18653889,66.57894995,32.25026151,0.096433136,0.684280958,205.0491784,38.40236297,26.55263352
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,83,22.99929331,53.97082352,35.2944669,0.093120118,0.213117513,143.8109115,41.22915836,53.95964222
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,84,16.46406674,23.33936482,36.55174485,0.083791164,0.149963007,150.937094,41.22915836,39.98023466
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,85,57.07898396,33.02948487,31.85589754,0.079799015,0.183356462,152.2681862,35.71673811,43.53690135
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,86,54.60790874,20.16264125,33.26877869,0.063688776,0.165400894,144.6467742,35.35578187,53.85252021
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,87,46.66637734,29.65360534,32.87287621,0.128658053,0.147635986,132.6921936,35.82886813,25.84332877
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,88,38.48917734,15.41356947,32.79400089,0.540775012,0.167199681,165.3717276,40.89899421,23.48164666
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,89,24.69837817,11.38990207,35.77507532,0.405531415,0.213233728,165.3717276,40.89899421,12.96990738
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,90,55.34441926,18.88519929,34.25484271,0.338859382,0.293178138,161.428103,39.76184041,12.43678568
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,91,21.32132832,25.63819258,36.746341,0.27482404,0.30871469,167.6294071,40.45498991,24.78181443
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,92,71.90851065,27.21926198,31.91469033,0.229442853,0.282164375,177.9249644,32.74469663,16.85214363
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,93,599.439315,17.48298141,32.39960528,1.358847395,0.534911079,215.9624846,32.74469663,115.772199
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,94,16.35627352,19.32666436,32.65657777,1.202713756,0.459574604,168.6404472,34.24050092,192.2929293
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,95,24.25713982,22.6971112,39.47299207,1.006459646,0.279976255,165.7906854,34.82725073,86.05170787
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,96,4206.314552,16.75135503,36.65816459,0.555472575,0.241053214,163.9813352,35.4930822,60.31055079
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,97,10.29726635,23.31672253,29.53117685,0.553495018,0.234139644,162.964488,34.10249786,42.63801468
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,98,31.04424113,18.1618458,28.85107093,0.604710617,3.899821314,210.3700475,35.2753426,44.01737353
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,99,59.88556136,12.55386148,28.35640164,0.540609244,0.743317953,205.4400131,37.03184162,53.25718534
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,100,40.88778245,11.2719279,26.21520454,0.462050034,0.892549249,205.4400131,36.56776663,82.85825511
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,101,37.38528462,10.44161025,27.15930047,1.526229383,0.876663885,205.4400131,34.42221444,1123.649906
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,102,35.20323928,101.8867413,27.99874527,2.205750853,0.9676037,204.7424888,33.82023458,28.28220103
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,103,8.575977297,62.77334533,27.58371279,0.255935782,0.434321844,204.7424888,35.40832408,78.64041721
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,104,10.7068762,65.42662941,25.8196644,0.236481833,0.818728111,223.6976811,35.40832408,470.3471736
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,105,13.30290128,61.63850509,27.01257261,0.401625811,1.375018,217.7808995,33.56051762,470.3471736
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,106,31.38317328,76.47840644,21.21877729,0.186879506,2.002883095,205.6397451,33.77205135,233.4839955
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,107,19.16890404,117.3197709,58.35211889,0.100569423,2.47373099,187.3478148,34.28449019,77.23035019
